,Censo,Cuadro,Provincia,Departamento,Link,Unidad de registro,Indicador,Valor
7834,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"100,1 - 200",8347.0
7835,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"200,1 - 500",35124.0
7836,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"500,1 - 1.000",54116.0
7837,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"1.000,1 - 2.500",88980.0
7838,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"2.500,1 - 5.000",94501.0
7839,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"5.000,1 - 7.500",-1.0
7840,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"7.500,1 - 10.000",-1.0
7841,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,General San Martín,46091,Hectáreas,"10.000,1 - 20.000",45518.0
7842,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,Total,52.0
7843,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,Hasta 5,-1.0
7844,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"5,1 - 10",-1.0
7845,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"10,1 - 25",-1.0
7846,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"25,1 - 50",-1.0
7847,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"50,1 - 100",6.0
7848,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"100,1 - 200",-1.0
7849,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"200,1 - 500",3.0
7850,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"500,1 - 1.000",7.0
7851,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"1.000,1 - 2.500",11.0
7852,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"2.500,1 - 5.000",12.0
7853,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"5.000,1 - 7.500",-1.0
7854,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"7.500,1 - 10.000",-1.0
7855,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,EAP,"10.000,1 - 20.000",-1.0
7856,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,Total,126606.4
7857,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,Hasta 5,-1.0
7858,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"5,1 - 10",-1.0
7859,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"10,1 - 25",-1.0
7860,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"25,1 - 50",-1.0
7861,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"50,1 - 100",584.0
7862,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"100,1 - 200",-1.0
7863,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"200,1 - 500",1400.0
7864,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"500,1 - 1.000",5960.0
7865,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"1.000,1 - 2.500",20858.4
7866,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"2.500,1 - 5.000",45732.0
7867,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"5.000,1 - 7.500",-1.0
7868,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"7.500,1 - 10.000",-1.0
7869,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Independencia,46105,Hectáreas,"10.000,1 - 20.000",-1.0
7870,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,Total,359.0
7871,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,Hasta 5,-1.0
7872,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"5,1 - 10",-1.0
7873,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"10,1 - 25",18.0
7874,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"25,1 - 50",20.0
7875,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"50,1 - 100",48.0
7876,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"100,1 - 200",62.0
7877,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"200,1 - 500",99.0
7878,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"500,1 - 1.000",50.0
7879,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"1.000,1 - 2.500",23.0
7880,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"2.500,1 - 5.000",5.0
7881,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"5.000,1 - 7.500",-1.0
7882,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"7.500,1 - 10.000",-1.0
7883,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,EAP,"10.000,1 - 20.000",8.0
7884,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,Total,314901.7
7885,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,Hasta 5,-1.0
7886,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"5,1 - 10",-1.0
7887,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"10,1 - 25",356.0
7888,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"25,1 - 50",823.0
7889,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"50,1 - 100",3645.0
7890,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"100,1 - 200",10123.0
7891,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"200,1 - 500",36897.0
7892,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"500,1 - 1.000",34461.5
7893,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"1.000,1 - 2.500",38906.0
7894,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"2.500,1 - 5.000",16700.0
7895,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"5.000,1 - 7.500",-1.0
7896,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"7.500,1 - 10.000",-1.0
7897,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Rosario Vera Peñaloza,46112,Hectáreas,"10.000,1 - 20.000",141515.0
7898,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,Total,106.0
7899,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,Hasta 5,53.0
7900,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"5,1 - 10",15.0
7901,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"10,1 - 25",4.0
7902,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"25,1 - 50",4.0
7903,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"50,1 - 100",3.0
7904,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"100,1 - 200",-1.0
7905,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"200,1 - 500",4.0
7906,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"500,1 - 1.000",6.0
7907,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"1.000,1 - 2.500",-1.0
7908,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"2.500,1 - 5.000",-1.0
7909,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"5.000,1 - 7.500",0.0
7910,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"7.500,1 - 10.000",0.0
7911,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,EAP,"10.000,1 - 20.000",0.0
7912,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,Total,37144.4
7913,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,Hasta 5,102.2
7914,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"5,1 - 10",118.9
7915,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"10,1 - 25",56.1
7916,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"25,1 - 50",170.0
7917,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"50,1 - 100",279.5
7918,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"100,1 - 200",-1.0
7919,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"200,1 - 500",1531.0
7920,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"500,1 - 1.000",6000.0
7921,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"1.000,1 - 2.500",-1.0
7922,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"2.500,1 - 5.000",-1.0
7923,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"5.000,1 - 7.500",0.0
7924,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"7.500,1 - 10.000",0.0
7925,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Sanagasta,46119,Hectáreas,"10.000,1 - 20.000",0.0
7926,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,Total,172.0
7927,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,Hasta 5,133.0
7928,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"5,1 - 10",19.0
7929,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"10,1 - 25",11.0
7930,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"25,1 - 50",4.0
7931,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"50,1 - 100",-1.0
7932,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"100,1 - 200",-1.0
7933,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"200,1 - 500",0.0
7934,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"500,1 - 1.000",0.0
7935,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"1.000,1 - 2.500",0.0
7936,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"2.500,1 - 5.000",0.0
7937,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"5.000,1 - 7.500",0.0
7938,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"7.500,1 - 10.000",0.0
7939,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,EAP,"10.000,1 - 20.000",0.0
7940,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,Total,1312.7
7941,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,Hasta 5,230.7
7942,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"5,1 - 10",140.5
7943,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"10,1 - 25",181.0
7944,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"25,1 - 50",163.0
7945,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"50,1 - 100",-1.0
7946,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"100,1 - 200",-1.0
7947,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"200,1 - 500",0.0
7948,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"500,1 - 1.000",0.0
7949,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"1.000,1 - 2.500",0.0
7950,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"2.500,1 - 5.000",0.0
7951,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"5.000,1 - 7.500",0.0
7952,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"7.500,1 - 10.000",0.0
7953,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,San Blas de Los Sauces,46126,Hectáreas,"10.000,1 - 20.000",0.0
7954,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,Total,120.0
7955,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,Hasta 5,53.0
7956,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"5,1 - 10",25.0
7957,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"10,1 - 25",29.0
7958,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"25,1 - 50",-1.0
7959,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"50,1 - 100",-1.0
7960,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"100,1 - 200",0.0
7961,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"200,1 - 500",0.0
7962,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"500,1 - 1.000",0.0
7963,2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Rioja,Vinchina,46098,EAP,"1.000,1 - 2.500",0.0
